SMILES,R(x),is_valid,alcoholic,aldehydic,alliaceous,almond,amber,animal,anisic,apple,apricot,aromatic,balsamic,banana,beefy,bergamot,berry,bitter,black currant,brandy,burnt,buttery,cabbage,camphoreous,caramellic,cedar,celery,chamomile,cheesy,cherry,chocolate,cinnamon,citrus,clean,clove,cocoa,coconut,coffee,cognac,cooked,cooling,cortex,coumarinic,creamy,cucumber,dairy,dry,earthy,ethereal,fatty,fermented,fishy,floral,fresh,fruit skin,fruity,garlic,gassy,geranium,grape,grapefruit,grassy,green,hawthorn,hay,hazelnut,herbal,honey,hyacinth,jasmin,juicy,ketonic,lactonic,lavender,leafy,leathery,lemon,lily,malty,meaty,medicinal,melon,metallic,milky,mint,muguet,mushroom,musk,musty,natural,nutty,odorless,oily,onion,orange,orangeflower,orris,ozone,peach,pear,phenolic,pine,pineapple,plum,popcorn,potato,powdery,pungent,radish,raspberry,ripe,roasted,rose,rummy,sandalwood,savory,sharp,smoky,soapy,solvent,sour,spicy,strawberry,sulfurous,sweaty,sweet,tea,terpenic,tobacco,tomato,tropical,vanilla,vegetable,vetiver,violet,warm,waxy,weedy,winey,woody
CC1(C)C2CC3C(C=O)C=CC1C3C2,,False,0.09296927,0.22918446,0.14505062,0.17377041,0.14217637,0.24555854,0.13953568,0.1010002,0.095019385,0.15672547,0.14097571,0.052230548,0.14790395,0.12124284,0.19606526,0.18191469,0.18629563,0.07293094,0.26819545,0.12873593,0.11579855,0.3012658,0.21599883,0.10265519,0.21546568,0.0919625,0.17873438,0.109126635,0.23906383,0.1543318,0.26061887,0.16133241,0.1017547,0.23946233,0.11633127,0.17362177,0.037685968,0.15321237,0.3314932,0.16721697,0.21238784,0.16364211,0.047504205,0.14261743,0.19359063,0.33164024,0.118780695,0.12835543,0.11437783,0.2125293,0.369748,0.3220962,0.112855196,0.40097547,0.12196159,0.09828109,0.13895105,0.13248241,0.23731619,0.18409564,0.39318895,0.11197328,0.13100812,0.16896364,0.45658073,0.17792238,0.12059845,0.13080013,0.067903094,0.21912003,0.12446334,0.121834464,0.20890751,0.18313485,0.11940377,0.16313685,0.09420164,0.23923,0.15226549,0.11354692,0.1965347,0.1389745,0.4421869,0.1485302,0.11504911,0.13859655,0.30025068,0.2374453,0.4062075,0.13065025,0.13609003,0.14912502,0.09685178,0.13712558,0.13151135,0.13556558,0.13702126,0.053562585,0.19563366,0.12389577,0.10635749,0.11026295,0.28578198,0.23864001,0.16282092,0.1763692,0.15639158,0.12063233,0.11277182,0.36383024,0.15918171,0.093270674,0.11006623,0.18173276,0.15347195,0.15142237,0.10842322,0.2200068,0.15672329,0.3214582,0.113720275,0.18963498,0.08625847,0.31649,0.24105605,0.16059999,0.31456512,0.15708119,0.21895638,0.09114303,0.269161,0.13729341,0.108579755,0.14842974,0.09428488,0.15099958,0.06778948,0.38377777
CCSCCCCCCC(C)O,0.53,True,0.08482518,0.060097355,0.49124083,0.10203699,0.051387843,0.1457058,0.09292229,0.05732642,0.08534264,0.099892884,0.071344934,0.03260261,0.332393,0.03365025,0.12587775,0.13647158,0.22258197,0.05343593,0.39147714,0.09370284,0.3198636,0.08559706,0.11594686,0.056102972,0.12776765,0.04745081,0.31318814,0.047728103,0.17126992,0.049962483,0.16875643,0.13594468,0.047757495,0.21789579,0.10083916,0.37069455,0.04861918,0.42345548,0.12347375,0.1102499,0.055719208,0.16982904,0.051858068,0.16951902,0.111164235,0.28040364,0.11370442,0.25032923,0.122599155,0.3033602,0.16278295,0.23648854,0.1121995,0.2817659,0.5643591,0.20050153,0.06965651,0.13421835,0.23485744,0.1299871,0.38060752,0.07277871,0.055326473,0.16874123,0.19100788,0.090081856,0.068301536,0.05924967,0.09555351,0.08587054,0.0656095,0.054342832,0.10327315,0.09479235,0.05465212,0.04949326,0.084982984,0.68591636,0.103441626,0.07168067,0.2541845,0.15503652,0.14517565,0.03721038,0.25558046,0.05868352,0.24226104,0.085985206,0.33910152,0.11817324,0.15409245,0.56683975,0.08628561,0.07190668,0.055945538,0.07131613,0.098624416,0.05993946,0.124804355,0.047642764,0.16598555,0.06340156,0.19124384,0.29179764,0.05183785,0.43403167,0.2650531,0.043213658,0.2352853,0.5961749,0.11727585,0.05566785,0.04312461,0.54337716,0.1437478,0.24638198,0.06467223,0.1497692,0.09732159,0.20766129,0.10393566,0.7728971,0.10586762,0.3888684,0.07164782,0.08985613,0.08365216,0.26242548,0.2904345,0.060310286,0.48865578,0.07807262,0.05884385,0.052074347,0.1097041,0.0660759,0.07877635,0.15378018
CCC(C)C(C)(C)C(=O)COC=O,0.66,True,0.1137278,0.11219391,0.059067696,0.08799078,0.11330187,0.13917294,0.11862925,0.43160686,0.23580274,0.12818848,0.16058879,0.29102054,0.06149814,0.15645319,0.37169936,0.114279136,0.16742577,0.17914063,0.14681433,0.28771102,0.08441969,0.15331538,0.31254926,0.09454379,0.11640263,0.2016397,0.27527657,0.1366372,0.14748636,0.13391262,0.23256601,0.12281751,0.07313382,0.16608283,0.12954503,0.12173731,0.1195369,0.11454539,0.20369935,0.145884,0.107048966,0.21731173,0.036706313,0.23021102,0.21460529,0.2854192,0.29685438,0.23040397,0.24201034,0.059717935,0.43182975,0.36936635,0.18665099,0.82320476,0.032221608,0.082862765,0.11814411,0.27588823,0.13363384,0.108226314,0.39598396,0.084583536,0.1159608,0.07498729,0.46729788,0.19832468,0.07685301,0.23696232,0.17388152,0.21085368,0.18599458,0.15347838,0.13416727,0.100789,0.08650632,0.09846727,0.083905414,0.111328505,0.09998706,0.15418173,0.15672791,0.19633849,0.31609398,0.08841541,0.0958151,0.12048346,0.19125274,0.20270032,0.18051365,0.109609544,0.29238608,0.04464078,0.09782102,0.060210004,0.1506691,0.08861647,0.23044577,0.2190664,0.11423727,0.11395759,0.37497148,0.27968028,0.055351328,0.07910692,0.16427112,0.18319543,0.09475116,0.2140041,0.24723767,0.08499971,0.2700309,0.2722612,0.065357774,0.094948165,0.18999356,0.04918868,0.10105771,0.18026656,0.2681813,0.26191837,0.232848,0.14342552,0.20163906,0.5289375,0.14612937,0.06193875,0.15224728,0.07505511,0.37844932,0.09658274,0.15930972,0.09812972,0.11887255,0.18176016,0.22758563,0.17329153,0.29487124,0.3200455
C=CCC(C)CC=O,0.61,True,0.19759278,0.33897963,0.14581077,0.17255488,0.04991224,0.13541964,0.13706872,0.24556579,0.12533341,0.10813364,0.07555938,0.18283267,0.10102321,0.0827645,0.18986942,0.11935966,0.1373061,0.13052888,0.19347835,0.21196556,0.1956111,0.10611428,0.20347235,0.07391265,0.12788922,0.110826485,0.49703518,0.21576983,0.18590444,0.17300102,0.2667887,0.1085792,0.094224416,0.22231087,0.12829329,0.13156512,0.13976245,0.18996446,0.10443401,0.23376144,0.10280082,0.24292319,0.22715749,0.3084236,0.15559883,0.41521513,0.32306257,0.4555555,0.25782564,0.30675355,0.2045355,0.42829657,0.18406071,0.6479332,0.13517095,0.25291547,0.1447892,0.1947118,0.1554225,0.31951502,0.7183945,0.07410417,0.13060462,0.13953352,0.4145414,0.10473377,0.09221102,0.1403325,0.23666583,0.28986374,0.11924908,0.08595865,0.28472766,0.08741703,0.11872009,0.09830264,0.21241723,0.20717163,0.11610653,0.300013,0.3913958,0.20041487,0.16381441,0.07045389,0.2726248,0.08391141,0.272438,0.12429421,0.37300855,0.08549873,0.30235606,0.15463994,0.1592397,0.08115366,0.101285145,0.15015203,0.14353672,0.2574853,0.14612351,0.06286115,0.21344839,0.13002264,0.11181588,0.13630888,0.062640905,0.57253855,0.22608346,0.084120065,0.23912774,0.19745024,0.07362963,0.2114779,0.057732664,0.1447629,0.3861391,0.064685225,0.107070304,0.14510919,0.27302295,0.364078,0.14848551,0.13784237,0.21841559,0.36872232,0.096211374,0.08918758,0.117073216,0.21733132,0.34654915,0.092170194,0.46134397,0.07254591,0.17456473,0.16898882,0.23384121,0.15402365,0.14988732,0.21203032
CCC(C)=CCOC(C)=C(C)C,0.68,True,0.1017473,0.15547454,0.059629098,0.10751747,0.15024169,0.17440729,0.2079279,0.49869603,0.33175716,0.18919723,0.31463793,0.28385207,0.064847626,0.26224595,0.35867685,0.16134532,0.123067826,0.16766597,0.09220817,0.18847826,0.07176563,0.15667352,0.16655065,0.10417552,0.14608607,0.22036777,0.110487245,0.18851273,0.15521216,0.17867023,0.3747031,0.17191808,0.089913346,0.1852789,0.15702687,0.080674596,0.14942113,0.10698637,0.1628047,0.22228457,0.09495686,0.18851434,0.06452218,0.15089914,0.2657759,0.30537757,0.22107668,0.21063189,0.20142058,0.059613463,0.68232024,0.413159,0.17048872,0.7956108,0.031303283,0.078144476,0.25379047,0.2643733,0.11541,0.12329075,0.5099592,0.117585,0.15717624,0.06655761,0.47938508,0.30796573,0.20784461,0.30287012,0.18304197,0.14777023,0.12713765,0.21486597,0.27065766,0.11326401,0.1807894,0.18767895,0.101287134,0.07361048,0.11272223,0.26504108,0.2084974,0.14046633,0.23723863,0.15234794,0.12979178,0.1394967,0.19564891,0.26844388,0.23146611,0.09569957,0.31051156,0.035412204,0.16912325,0.11021372,0.18697624,0.15816236,0.2764028,0.3224606,0.13746613,0.13792516,0.35302708,0.31337124,0.052217297,0.052490372,0.2784717,0.13905235,0.088435985,0.2581859,0.2233965,0.05343,0.5108801,0.25285703,0.086803705,0.06827212,0.17016666,0.07014566,0.14773239,0.14016058,0.16541864,0.3590128,0.24613203,0.055997834,0.12989773,0.63620245,0.23636001,0.09266929,0.18234614,0.072266065,0.39061946,0.15149546,0.15367855,0.13285892,0.18364571,0.25717118,0.3053547,0.20403816,0.32071874,0.3898028
CCCC(CCC(C)=O)C1=CO1,0.77,True,0.09293166,0.12890528,0.08657445,0.1643518,0.15734373,0.2912021,0.19806778,0.18391779,0.22877719,0.19421442,0.26975024,0.23575309,0.08445988,0.08801638,0.34326637,0.10666839,0.13295276,0.14998563,0.25878492,0.44843557,0.105549894,0.12668735,0.54735917,0.073024556,0.2166459,0.12357318,0.25506264,0.17319515,0.22873372,0.16307513,0.1617429,0.13183802,0.17370887,0.20853378,0.44900808,0.16631939,0.1525588,0.14571038,0.14078337,0.17142464,0.31426176,0.4939395,0.059336923,0.30299664,0.25007543,0.29403505,0.2476086,0.4101073,0.20168972,0.10195117,0.37966678,0.23219302,0.13661799,0.6494055,0.055035513,0.1037242,0.10430217,0.27016503,0.09699879,0.119475774,0.34019992,0.14181253,0.20891339,0.09833055,0.39087006,0.21800584,0.09589062,0.3071127,0.13175404,0.21097879,0.41602018,0.08813893,0.09074668,0.1376873,0.07568832,0.11543053,0.116726935,0.17665207,0.11659711,0.14342211,0.20819558,0.33165023,0.17440529,0.071730934,0.17165035,0.20365128,0.2937704,0.14596248,0.36068153,0.12195772,0.33319992,0.08127793,0.17328914,0.14255963,0.14713661,0.10517676,0.32123494,0.11678033,0.1838411,0.054238647,0.3119623,0.20657401,0.09055058,0.08889426,0.28187355,0.16118433,0.116271265,0.19937548,0.16748635,0.24658139,0.18065502,0.18849024,0.06839387,0.13826555,0.14821254,0.1351882,0.12090852,0.17183137,0.16605097,0.3018316,0.2547512,0.11214562,0.15318064,0.68099964,0.17288063,0.06001927,0.22928923,0.096805535,0.27077532,0.24603683,0.19041644,0.098517805,0.12572177,0.19827476,0.2954347,0.13950016,0.299562,0.37144852
CCC1=CC=CCCC=C1CSC,,False,0.07737281,0.13904507,0.34268397,0.15862934,0.12040828,0.25991184,0.12655397,0.07942167,0.12160736,0.13500957,0.12067237,0.063458495,0.28136984,0.07469973,0.16868111,0.14742114,0.22462063,0.07143512,0.36820197,0.1317604,0.20217223,0.1475477,0.17027427,0.08964212,0.19838463,0.07234094,0.26844007,0.07792866,0.20349269,0.098470695,0.20197397,0.16485247,0.080174826,0.2155242,0.13498427,0.26733208,0.048872095,0.3184822,0.23329939,0.14612252,0.13207348,0.1908795,0.05898424,0.1913016,0.17439131,0.29343516,0.110454194,0.21248701,0.13752006,0.320126,0.2674943,0.25296995,0.1399108,0.34513912,0.3869446,0.13859606,0.115697965,0.14280038,0.23949179,0.16481532,0.3330462,0.0845945,0.08896411,0.21075913,0.25953355,0.13077751,0.104264416,0.12567407,0.09664704,0.16233617,0.122772664,0.07743195,0.13431111,0.14640608,0.10437181,0.109706424,0.10540161,0.549411,0.12750328,0.096558295,0.2617205,0.17247285,0.2518203,0.079189636,0.21041973,0.13680385,0.22767209,0.19927509,0.45905277,0.12595853,0.15725707,0.3925777,0.096279584,0.12135531,0.07714018,0.11116222,0.14120235,0.05999127,0.16987412,0.08586334,0.15391234,0.108051404,0.30873248,0.2836955,0.12966947,0.26193047,0.23997065,0.08585899,0.18091156,0.54621315,0.14724219,0.07243197,0.07646196,0.38144743,0.13967839,0.25503302,0.11690525,0.22606158,0.10583296,0.28749916,0.12303308,0.5411366,0.119568005,0.3321132,0.1502924,0.1360666,0.19346271,0.25875777,0.28946817,0.096726164,0.41368008,0.11959337,0.08798966,0.102486305,0.12581536,0.10334275,0.06702776,0.2639792
CCC=CC1=CC(C)S(C)=CC=C1C,,False,0.08985098,0.32196355,0.1581451,0.15380657,0.1320967,0.23768203,0.16864456,0.10510563,0.123335995,0.12587845,0.13828664,0.06583529,0.15767397,0.13191505,0.20309307,0.17157885,0.23273109,0.0667299,0.2361958,0.15120341,0.12540334,0.2030686,0.150404,0.09916459,0.24822007,0.08796569,0.24100998,0.08849108,0.20116115,0.15253118,0.39063177,0.18023069,0.11369934,0.22609258,0.18057337,0.12588325,0.05650783,0.1903125,0.25252464,0.21278405,0.1564946,0.22081564,0.106330425,0.20918018,0.19551264,0.33534756,0.1083355,0.2203273,0.12313158,0.27176538,0.45570368,0.41504806,0.14725016,0.41618252,0.17347765,0.11297467,0.20306481,0.15981439,0.2900958,0.22647889,0.49588132,0.11082312,0.115220256,0.1736298,0.4836373,0.15163171,0.15441133,0.24889897,0.11299595,0.22514714,0.21040662,0.13090362,0.2678904,0.1692058,0.19826181,0.24335013,0.11640203,0.33322874,0.13522957,0.18193692,0.30689383,0.17214815,0.36255348,0.22144489,0.19806097,0.12952659,0.24744631,0.24930783,0.37741756,0.09891989,0.21405622,0.20510674,0.15698078,0.1490626,0.1182577,0.184854,0.17725714,0.09043956,0.19108191,0.09730055,0.12521118,0.13877316,0.20131645,0.22263013,0.14889733,0.19360875,0.17479184,0.1273395,0.12839884,0.32910708,0.20329767,0.08706944,0.09299893,0.22346944,0.14419687,0.1763569,0.14991102,0.16254503,0.1422289,0.40256232,0.113598384,0.20474663,0.11674279,0.3489605,0.205576,0.17392908,0.25516403,0.18124959,0.26977274,0.094851464,0.32942182,0.14146227,0.16447562,0.17423649,0.1755952,0.16586198,0.06999532,0.35090855
C1=C2CCc3c4c(c(n32)C2=C3OC1C32)C4,,False,0.015684696,0.03979085,0.07325271,0.10043014,0.19715515,0.596944,0.10382163,0.020293387,0.032501176,0.12351181,0.12479643,0.024148688,0.12167601,0.027843487,0.065730914,0.08589765,0.034968637,0.050430074,0.253801,0.09402149,0.06728475,0.109425925,0.17009749,0.04814447,0.094785966,0.012048512,0.08596935,0.048755538,0.07198215,0.07847742,0.02559969,0.12337489,0.062171377,0.101713635,0.18061389,0.12910719,0.024705771,0.08489037,0.07391724,0.047188006,0.38371432,0.074769005,0.0108499685,0.06606096,0.17307658,0.32800218,0.07672877,0.10666212,0.09385511,0.16217273,0.19694722,0.07268233,0.03856104,0.2704669,0.115819745,0.05588316,0.06762332,0.023092404,0.03064109,0.056067504,0.15773518,0.033963658,0.10135185,0.09289519,0.16439378,0.13175905,0.048032608,0.037183776,0.0052454085,0.08594886,0.07570618,0.033184327,0.046150405,0.07023268,0.015831195,0.009270361,0.021895222,0.14420395,0.11631123,0.02496016,0.10434734,0.06866964,0.13257581,0.007935223,0.21034388,0.39214617,0.26613632,0.0966752,0.40710917,0.039031737,0.15827677,0.03863077,0.025229827,0.07023974,0.074884124,0.026904851,0.048115496,0.020079786,0.09112757,0.03265131,0.034868214,0.06421808,0.25192794,0.09886596,0.24422531,0.13576573,0.11313212,0.045086637,0.05232745,0.43711576,0.027718922,0.020600982,0.07435206,0.13378021,0.0718124,0.12592384,0.059189484,0.18290544,0.055551752,0.16815327,0.036739837,0.13543434,0.034127828,0.4893258,0.11309518,0.05049663,0.3508951,0.06257804,0.04861786,0.05225199,0.087238066,0.067897424,0.040469717,0.12553594,0.1231171,0.046937436,0.040174108,0.29962596
CC1=C2CC=CC(C(=O)CO)(C2)OC1,,False,0.0559883,0.117328495,0.082314275,0.16824196,0.15721066,0.32710236,0.11323938,0.062344372,0.08370657,0.20718856,0.19938354,0.07255956,0.10265333,0.078656554,0.23507236,0.12691247,0.14573802,0.079101205,0.3439921,0.2998199,0.07972182,0.20244245,0.5586328,0.08684966,0.22846463,0.06900733,0.14018293,0.11358636,0.1935164,0.1479602,0.12671202,0.14250901,0.13471028,0.17739786,0.37282825,0.21869376,0.0430149,0.11663921,0.18896496,0.11595295,0.45508295,0.33185092,0.03358473,0.23778331,0.21497989,0.21708165,0.15327913,0.23894961,0.110633664,0.12000447,0.27723134,0.17949678,0.09953278,0.4096556,0.0781119,0.07803908,0.09523678,0.13351607,0.08442165,0.10265621,0.22140409,0.122110054,0.19203697,0.13498025,0.30350754,0.16454734,0.0652945,0.15067084,0.045417696,0.19760299,0.29907382,0.071581766,0.087320365,0.14990917,0.07134438,0.08393793,0.07975261,0.20324829,0.14322412,0.087331556,0.14940286,0.22581689,0.31994542,0.06317675,0.094177075,0.30095634,0.2836187,0.17575018,0.39700314,0.1451401,0.16420107,0.07137322,0.081413,0.12248475,0.12576161,0.08491064,0.15611297,0.03901651,0.2035505,0.06036899,0.12207643,0.10534562,0.17499688,0.10228391,0.292028,0.13956058,0.111236066,0.14035718,0.072726645,0.40540093,0.11485899,0.09100089,0.06669012,0.20421804,0.15217865,0.16382395,0.10956892,0.19473468,0.13355471,0.25075552,0.1621326,0.1343046,0.08104081,0.5783255,0.18684149,0.06744067,0.35046664,0.08041865,0.15387502,0.20249547,0.1531366,0.10476143,0.070254035,0.17408925,0.11856057,0.12635179,0.10383796,0.3787894
CC1=CCC2=CCC(CC2)C2C=S12,,False,0.040222306,0.121164754,0.23638,0.1419497,0.1808555,0.43748516,0.12805326,0.05683504,0.07286966,0.11784997,0.10577555,0.04801035,0.2459797,0.065570466,0.12607154,0.09626833,0.11352631,0.06931315,0.320176,0.12580344,0.13707645,0.1615967,0.19361004,0.07592628,0.16742969,0.039763123,0.2118391,0.07033731,0.14120334,0.08246936,0.1062611,0.15317096,0.06660158,0.1801778,0.13525341,0.19948485,0.03726654,0.21348609,0.18643554,0.08546,0.23097387,0.12150109,0.031129993,0.13107121,0.16646552,0.30754283,0.0927946,0.14231224,0.12349804,0.34377235,0.20807472,0.13357642,0.09485228,0.28209978,0.26428115,0.110036835,0.077634916,0.06450334,0.09909508,0.1337287,0.18531881,0.048822686,0.07907082,0.16642022,0.19415076,0.1222564,0.06582654,0.080242164,0.034712587,0.16091286,0.094681725,0.05612732,0.07093295,0.09646389,0.050384883,0.04196333,0.053276405,0.38147774,0.12467318,0.0597324,0.14329533,0.14073136,0.25401124,0.03147963,0.2127341,0.24289876,0.28553247,0.21832572,0.5004785,0.09863152,0.14755563,0.19581115,0.04261779,0.105668254,0.07971937,0.06486477,0.08823177,0.0364342,0.10714201,0.07302248,0.08923677,0.080913626,0.39998057,0.23336336,0.17117187,0.16084199,0.20049894,0.07214056,0.13099168,0.5535268,0.06441433,0.044266433,0.07658209,0.22849712,0.09849108,0.18005899,0.11260072,0.27971756,0.089099005,0.18070918,0.0888296,0.33096054,0.06933445,0.30115268,0.1306732,0.11288846,0.30320868,0.19921462,0.14395507,0.064667314,0.25658292,0.10506998,0.063048676,0.10090726,0.1335379,0.0809661,0.04869708,0.26142237
C=S(CCCC)[SH]=CC(C)CC,,False,0.07462039,0.09433732,0.52535945,0.09273439,0.042030383,0.1260709,0.08352768,0.06223003,0.06555843,0.096080475,0.052705403,0.028347949,0.26649493,0.04780997,0.1382098,0.13321646,0.20557415,0.05381269,0.3490818,0.09868716,0.35035434,0.08817551,0.08419681,0.06343019,0.13034685,0.04763832,0.33850452,0.0689743,0.16028106,0.058203876,0.22112405,0.12512589,0.053451765,0.19528592,0.07211343,0.28092888,0.046661284,0.43040785,0.11125568,0.10169297,0.058241423,0.15792441,0.06661411,0.18779683,0.10253698,0.28747833,0.07768652,0.3119114,0.11419458,0.33490723,0.13862437,0.30020875,0.14036141,0.27714086,0.614257,0.25568616,0.094123796,0.11785943,0.26782617,0.14291434,0.382354,0.060832627,0.04493495,0.1551507,0.22446781,0.09292208,0.05673442,0.058924098,0.0940123,0.110325836,0.045570627,0.056039575,0.13064022,0.075795665,0.056676283,0.04655318,0.06980186,0.5619909,0.076696075,0.078171864,0.32084128,0.1433619,0.14640176,0.03625471,0.25587222,0.053288445,0.20536286,0.08597895,0.35709387,0.13523299,0.16174898,0.58562225,0.089671254,0.05439894,0.061710738,0.08860242,0.07632867,0.07933994,0.09331965,0.04948079,0.13521822,0.06133789,0.22612768,0.2957095,0.04568965,0.5611756,0.41356653,0.04381392,0.19955893,0.52005464,0.09193437,0.06437939,0.03810738,0.4556803,0.18191977,0.18236567,0.078547716,0.13025467,0.10577391,0.22148217,0.078312024,0.65643376,0.11500188,0.34227052,0.089533016,0.07890909,0.08274127,0.28438544,0.22978136,0.051219188,0.44334543,0.08332577,0.059427835,0.061809227,0.08872579,0.06513815,0.06830723,0.13861355
CCC(C)C=C(C)C(=O)O,0.66,True,0.14620073,0.15741329,0.0923645,0.13503464,0.100197345,0.17163016,0.13972795,0.3578204,0.2262928,0.123881586,0.15432607,0.3017755,0.09255933,0.1214984,0.3248721,0.14918666,0.1879284,0.20354405,0.19406706,0.3485265,0.13652314,0.13450605,0.34945112,0.08511971,0.13871777,0.19330695,0.48481172,0.16503374,0.19292606,0.15592073,0.22865462,0.11992599,0.09818321,0.18496665,0.16890462,0.1522999,0.16320027,0.17200115,0.18252032,0.16331586,0.13638358,0.29960215,0.066307135,0.34239858,0.21263626,0.3469495,0.31162027,0.3483164,0.2899558,0.10623533,0.34061408,0.34387967,0.21628824,0.77641183,0.056854274,0.13381489,0.12027533,0.31185967,0.15750344,0.1889291,0.4514036,0.09657859,0.13181826,0.12009661,0.44958517,0.18023571,0.08002729,0.24161054,0.1993424,0.26200503,0.20605776,0.13367964,0.15710628,0.120941766,0.09137157,0.09686052,0.115585715,0.1846092,0.12263906,0.17795205,0.2194653,0.26251316,0.25417823,0.0799125,0.1853022,0.123892784,0.2633457,0.17349802,0.24224313,0.12420172,0.34346738,0.08503753,0.13175729,0.07616371,0.15893623,0.109715484,0.25328574,0.23873845,0.1376474,0.0861374,0.34951952,0.25671676,0.0846701,0.12340747,0.13807273,0.29450354,0.15009135,0.18726513,0.27927342,0.16476144,0.17078629,0.2754927,0.06914747,0.13769117,0.24518366,0.0742307,0.12190916,0.2035605,0.3446242,0.28446668,0.22364855,0.19803795,0.2690522,0.50423855,0.12920934,0.068436205,0.14813848,0.12887229,0.43405053,0.12366386,0.24915878,0.09220067,0.12952891,0.20273997,0.27879065,0.16616274,0.3129615,0.2678371
CCCCC(O)CC(C)COCC,0.74,True,0.34284154,0.07178883,0.15511593,0.138034,0.06987792,0.15481545,0.11077121,0.11308459,0.09730717,0.17883728,0.14610995,0.08383527,0.12780945,0.056577496,0.16498485,0.15783587,0.14279313,0.09871182,0.19649799,0.2483058,0.107174486,0.12028866,0.21189995,0.052097876,0.123297594,0.062749274,0.27662283,0.09879254,0.20731932,0.06674193,0.14922997,0.09391507,0.09157635,0.25995517,0.13076481,0.1555473,0.17336923,0.16978188,0.15246566,0.1254673,0.07177638,0.2658522,0.028549243,0.22885624,0.14011912,0.25164458,0.31869435,0.23779452,0.33955202,0.18139175,0.23947336,0.21046597,0.13169338,0.45558637,0.11457628,0.10848332,0.05753001,0.22079518,0.14350806,0.0925436,0.2861291,0.08737418,0.095381714,0.10575479,0.23803915,0.08586489,0.06729525,0.12435591,0.093371704,0.09942033,0.119850926,0.043429505,0.08880781,0.09339168,0.057469703,0.10687372,0.18874244,0.31061736,0.096558206,0.088070884,0.14813013,0.1963068,0.17354359,0.051421836,0.12902376,0.092834674,0.31140053,0.106461875,0.24964924,0.20856255,0.27692255,0.12760836,0.10183719,0.08295676,0.08530297,0.06583363,0.14325193,0.05240828,0.21790238,0.060872186,0.1330513,0.07496633,0.08986043,0.1267984,0.12422485,0.3131893,0.13231556,0.08551751,0.16537976,0.31527716,0.14295621,0.1278336,0.053470105,0.23980533,0.21270977,0.15252824,0.07925663,0.21095826,0.1388416,0.23576486,0.16025254,0.25028118,0.115714796,0.5247868,0.0693862,0.03637284,0.11346634,0.10785119,0.19172727,0.20099081,0.22217062,0.064064786,0.047989868,0.124812886,0.09642641,0.07862863,0.22296809,0.21832223
CCCCC(=COC(C)C)CC,0.62,True,0.42029506,0.15861216,0.08980112,0.14120471,0.10645711,0.14540085,0.16240218,0.525836,0.2440474,0.15607911,0.13652727,0.40093502,0.092976704,0.10175895,0.29207185,0.106657214,0.13018738,0.22606592,0.12499207,0.25741813,0.094872825,0.1214955,0.18366493,0.078473836,0.1331236,0.1634789,0.28747645,0.18749459,0.22480178,0.097017646,0.2501135,0.12629516,0.0700318,0.33897328,0.13298003,0.09689594,0.44623,0.11071521,0.11899113,0.23907663,0.091094434,0.2144443,0.09551185,0.23594491,0.16811651,0.36515784,0.5189859,0.35541567,0.46870697,0.13097194,0.3463206,0.3892299,0.17317608,0.7316096,0.04255896,0.12156154,0.12832154,0.2618922,0.08870598,0.21218155,0.64428324,0.08397013,0.11278596,0.08699293,0.47384226,0.12918927,0.15412416,0.17525609,0.21394171,0.16533744,0.14551613,0.101109244,0.23861784,0.09095158,0.10299359,0.12750228,0.21908411,0.1292386,0.08804818,0.22280812,0.19900924,0.14747368,0.1496845,0.08731572,0.22686826,0.09246216,0.35097504,0.18613811,0.28647703,0.07413584,0.4556436,0.061106868,0.17172408,0.08139283,0.11052018,0.10368984,0.2113633,0.2997558,0.12402327,0.07240727,0.35037002,0.18303561,0.06594894,0.08772131,0.11624569,0.32982767,0.10412264,0.1388203,0.32230088,0.11499859,0.21470919,0.30233717,0.06725253,0.09029286,0.26029196,0.06316669,0.1200323,0.28885174,0.22202756,0.28761545,0.19034219,0.09917657,0.19569807,0.5843698,0.098292984,0.056192845,0.1162154,0.13200507,0.36271584,0.12746927,0.30289102,0.065095775,0.13144477,0.19495095,0.30862084,0.17014752,0.44508842,0.29020315
